master_path_version,master_path_id,rr_config_id,config,config_label,sequence_number,event_group_id,configuration_alternative_group_id,status,record_type,session_date,entry_time,exit_time,direction,exit_reason,effective_exit_reason,pnl_points,raw_stop_points,effective_stop_points,target_points,mae_points,mfe_points,source_trade_packet_id,source_type,evidence_status,excursion_confidence,mutually_exclusive_config_alternative,path_id,was_executed,candidate_pnl_points,executed_pnl_points,timestamp_policy,holding_duration_minutes,rolling_pf_before,gate_state_before,source_ledger_id,source_session_date,source_month,source_entry_time,source_exit_time,source_exit_reason,master_seed,mc_seed,prefix_application_basis,pf_scenario,regime_scenario,point_scale_scenario,strict_barrier_status,expected_weighted_source_pf,realized_prefix_net_points,forward_only_net_points,combined_net_points,cumulative_realized_points,cumulative_forward_only_points,cumulative_combined_points
2026-07-08.v1,JULY_AUGUST_REALIZED_PREFIX,1_5rr,primary_150r,OG_PRIMARY_150R,1,REALIZED_SIGNAL_2026_07_07,CURRENT_REALIZED_RR_ALTERNATIVES,REALIZED,EXECUTED_TRADE,2026-07-07,,,,BE,BE,0.0,,,,,,,USER_CONFIRMED,USER_CONFIRMED_REALIZED_OUTCOME,UNKNOWN_USER_CONFIRMED,True,0,True,0.0,0.0,USER_CONFIRMED_DATE_ONLY,,,CONFIRMED_REALIZED_EXECUTED,,,,,,,1729,1730,ACCOUNT_STATE_BEFORE_PREFIX,BASE_EXPECTANCY,stable,current,UNKNOWN,1.4483330825729197,-200.0,-164.67067570533436,-364.67067570533436,0.0,0.0,0.0
2026-07-08.v1,JULY_AUGUST_REALIZED_PREFIX,1_5rr,primary_150r,OG_PRIMARY_150R,2,REALIZED_SIGNAL_2026_07_08,CURRENT_REALIZED_RR_ALTERNATIVES,REALIZED,EXECUTED_TRADE,2026-07-08,,,,SL,SL,-200.0,,,,,,,USER_CONFIRMED,USER_CONFIRMED_REALIZED_OUTCOME,UNKNOWN_USER_CONFIRMED,True,0,True,-200.0,-200.0,USER_CONFIRMED_DATE_ONLY,,,CONFIRMED_REALIZED_EXECUTED,,,,,,,1729,1730,ACCOUNT_STATE_BEFORE_PREFIX,BASE_EXPECTANCY,stable,current,UNKNOWN,1.4483330825729197,-200.0,-164.67067570533436,-364.67067570533436,-200.0,0.0,-200.0
2026-07-08.v1,JULY_AUGUST_REALIZED_PREFIX,1_5rr,primary_150r,OG_PRIMARY_150R,3,SYNTHETIC_PATH_00000_SEQ_003,CURRENT_REALIZED_RR_ALTERNATIVES,SYNTHETIC,HISTORICAL_PACKET,2026-07-09,2026-07-09T07:07:00+00:00,2026-07-09T13:51:00+00:00,long,TP,TP,18.5625,12.375,12.375,18.5625,8.917014468548132,18.582985531451868,1_5rr|external_2013_2015|125_lower|2013-07-03 03:07:00-04:00,HISTORICAL_FORWARD_PACKET,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,True,0,True,18.5625,18.5625,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,404.0,,GATING_DISABLED_FLAT_ROWS_EXCLUDED,external_2013_2015,2013-07-03,7,2013-07-03 03:07:00-04:00,2013-07-03 09:51:00-04:00,TP,1729,1730,ACCOUNT_STATE_BEFORE_PREFIX,BASE_EXPECTANCY,stable,current,AVAILABLE,1.4483330825729197,-200.0,-164.67067570533436,-364.67067570533436,-200.0,18.5625,-181.4375
2026-07-08.v1,JULY_AUGUST_REALIZED_PREFIX,1_5rr,primary_150r,OG_PRIMARY_150R,4,SYNTHETIC_PATH_00000_SEQ_004,CURRENT_REALIZED_RR_ALTERNATIVES,SYNTHETIC,HISTORICAL_PACKET,2026-07-10,2026-07-10T05:32:00+00:00,2026-07-10T13:40:00+00:00,short,BE,BE,-0.0,56.25,56.25,84.375,2.769213186276829,50.23078681372317,1_5rr|build_years|131_upper|2018-07-06 01:32:00-04:00,HISTORICAL_FORWARD_PACKET,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,True,0,True,-0.0,-0.0,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,488.0,,GATING_DISABLED_FLAT_ROWS_EXCLUDED,build_years,2018-07-06,7,2018-07-06 01:32:00-04:00,2018-07-06 09:40:00-04:00,BE,1729,1730,ACCOUNT_STATE_BEFORE_PREFIX,BASE_EXPECTANCY,stable,current,AVAILABLE,1.4483330825729197,-200.0,-164.67067570533436,-364.67067570533436,-200.0,18.5625,-181.4375
2026-07-08.v1,JULY_AUGUST_REALIZED_PREFIX,1_5rr,primary_150r,OG_PRIMARY_150R,5,SYNTHETIC_PATH_00000_SEQ_005,CURRENT_REALIZED_RR_ALTERNATIVES,SYNTHETIC,HISTORICAL_PACKET,2026-07-13,2026-07-13T13:44:00+00:00,2026-07-13T14:35:00+00:00,long,BE,BE,0.0,30.75,30.75,46.125,16.158261951897657,23.091738048102343,1_5rr|build_years|136_lower|2018-07-30 09:44:00-04:00,HISTORICAL_FORWARD_PACKET,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,True,0,True,0.0,0.0,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,51.0,,GATING_DISABLED_FLAT_ROWS_EXCLUDED,build_years,2018-07-30,7,2018-07-30 09:44:00-04:00,2018-07-30 10:35:00-04:00,BE,1729,1730,ACCOUNT_STATE_BEFORE_PREFIX,BASE_EXPECTANCY,stable,current,AVAILABLE,1.4483330825729197,-200.0,-164.67067570533436,-364.67067570533436,-200.0,18.5625,-181.4375
2026-07-08.v1,JULY_AUGUST_REALIZED_PREFIX,1_5rr,primary_150r,OG_PRIMARY_150R,6,SYNTHETIC_PATH_00000_SEQ_006,CURRENT_REALIZED_RR_ALTERNATIVES,SYNTHETIC,HISTORICAL_PACKET,2026-07-14,2026-07-14T07:06:00+00:00,2026-07-14T07:58:00+00:00,short,SL,SL,-23.625,23.625,23.625,35.4375,30.635071334756503,10.614928665243497,1_5rr|validation|900_upper|2021-07-07 03:06:00-04:00,HISTORICAL_FORWARD_PACKET,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,True,0,True,-23.625,-23.625,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,52.0,,GATING_DISABLED_FLAT_ROWS_EXCLUDED,validation,2021-07-07,7,2021-07-07 03:06:00-04:00,2021-07-07 03:58:00-04:00,SL,1729,1730,ACCOUNT_STATE_BEFORE_PREFIX,BASE_EXPECTANCY,stable,current,AVAILABLE,1.4483330825729197,-200.0,-164.67067570533436,-364.67067570533436,-200.0,-5.0625,-205.0625
2026-07-08.v1,JULY_AUGUST_REALIZED_PREFIX,1_5rr,primary_150r,OG_PRIMARY_150R,7,SYNTHETIC_PATH_00000_SEQ_007,CURRENT_REALIZED_RR_ALTERNATIVES,SYNTHETIC,HISTORICAL_PACKET,2026-07-15,2026-07-15T12:48:00+00:00,2026-07-15T13:30:00+00:00,short,SL,SL,-57.375,57.375,57.375,86.0625,73.41665803054457,31.583341969455432,1_5rr|validation|1166_upper|2022-07-15 08:48:00-04:00,HISTORICAL_FORWARD_PACKET,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,True,0,True,-57.375,-57.375,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,42.0,,GATING_DISABLED_FLAT_ROWS_EXCLUDED,validation,2022-07-15,7,2022-07-15 08:48:00-04:00,2022-07-15 09:30:00-04:00,SL,1729,1730,ACCOUNT_STATE_BEFORE_PREFIX,BASE_EXPECTANCY,stable,current,AVAILABLE,1.4483330825729197,-200.0,-164.67067570533436,-364.67067570533436,-200.0,-62.4375,-262.4375
2026-07-08.v1,JULY_AUGUST_REALIZED_PREFIX,1_5rr,primary_150r,OG_PRIMARY_150R,8,SYNTHETIC_PATH_00000_SEQ_008,CURRENT_REALIZED_RR_ALTERNATIVES,SYNTHETIC,HISTORICAL_PACKET,2026-07-16,2026-07-16T07:49:00+00:00,2026-07-16T09:49:00+00:00,short,SL,SL,-37.5,37.5,37.5,56.25,38.84788767955615,8.902112320443848,1_5rr|build_years|1430_upper|2023-07-27 03:49:00-04:00,HISTORICAL_FORWARD_PACKET,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,True,0,True,-37.5,-37.5,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,120.0,,GATING_DISABLED_FLAT_ROWS_EXCLUDED,build_years,2023-07-27,7,2023-07-27 03:49:00-04:00,2023-07-27 05:49:00-04:00,SL,1729,1730,ACCOUNT_STATE_BEFORE_PREFIX,BASE_EXPECTANCY,stable,current,AVAILABLE,1.4483330825729197,-200.0,-164.67067570533436,-364.67067570533436,-200.0,-99.9375,-299.9375
2026-07-08.v1,JULY_AUGUST_REALIZED_PREFIX,1_5rr,primary_150r,OG_PRIMARY_150R,9,SYNTHETIC_PATH_00000_SEQ_009,CURRENT_REALIZED_RR_ALTERNATIVES,SYNTHETIC,HISTORICAL_PACKET,2026-07-17,2026-07-17T12:51:00+00:00,2026-07-17T13:38:00+00:00,long,BE,BE,0.0,123.75,123.75,185.625,92.77912428221134,38.47087571778866,1_5rr|build_years|647_lower|2020-07-14 08:51:00-04:00,HISTORICAL_FORWARD_PACKET,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,True,0,True,0.0,0.0,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,47.0,,GATING_DISABLED_FLAT_ROWS_EXCLUDED,build_years,2020-07-14,7,2020-07-14 08:51:00-04:00,2020-07-14 09:38:00-04:00,BE,1729,1730,ACCOUNT_STATE_BEFORE_PREFIX,BASE_EXPECTANCY,stable,current,AVAILABLE,1.4483330825729197,-200.0,-164.67067570533436,-364.67067570533436,-200.0,-99.9375,-299.9375
2026-07-08.v1,JULY_AUGUST_REALIZED_PREFIX,1_5rr,primary_150r,OG_PRIMARY_150R,10,SYNTHETIC_PATH_00000_SEQ_010,CURRENT_REALIZED_RR_ALTERNATIVES,SYNTHETIC,HISTORICAL_PACKET,2026-07-20,2026-07-20T06:24:00+00:00,2026-07-20T18:04:00+00:00,long,TP,TP,54.5625,36.375,36.375,54.5625,34.43927555163282,55.31072444836718,1_5rr|build_years|127_lower|2018-07-02 02:24:00-04:00,HISTORICAL_FORWARD_PACKET,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,True,0,True,54.5625,54.5625,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,700.0,,GATING_DISABLED_FLAT_ROWS_EXCLUDED,build_years,2018-07-02,7,2018-07-02 02:24:00-04:00,2018-07-02 14:04:00-04:00,TP,1729,1730,ACCOUNT_STATE_BEFORE_PREFIX,BASE_EXPECTANCY,stable,current,AVAILABLE,1.4483330825729197,-200.0,-164.67067570533436,-364.67067570533436,-200.0,-45.375,-245.375
2026-07-08.v1,JULY_AUGUST_REALIZED_PREFIX,1_5rr,primary_150r,OG_PRIMARY_150R,11,SYNTHETIC_PATH_00000_SEQ_011,CURRENT_REALIZED_RR_ALTERNATIVES,SYNTHETIC,HISTORICAL_PACKET,2026-08-03,2026-08-03T12:07:00+00:00,2026-08-03T13:00:00+00:00,long,BE,BE,0.0,24.375,24.375,36.5625,9.999306880967197,14.750693119032803,1_5rr|build_years|1447_lower|2023-08-16 20:19:00-04:00,HISTORICAL_FORWARD_PACKET,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,True,0,True,0.0,0.0,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,53.0,,GATING_DISABLED_FLAT_ROWS_EXCLUDED,build_years,2023-08-17,8,2023-08-16 20:19:00-04:00,2023-08-16 21:12:00-04:00,BE,1729,1730,ACCOUNT_STATE_BEFORE_PREFIX,BASE_EXPECTANCY,stable,current,AVAILABLE,1.4483330825729197,-200.0,-164.67067570533436,-364.67067570533436,-200.0,-45.375,-245.375
2026-07-08.v1,JULY_AUGUST_REALIZED_PREFIX,1_5rr,primary_150r,OG_PRIMARY_150R,12,SYNTHETIC_PATH_00000_SEQ_012,CURRENT_REALIZED_RR_ALTERNATIVES,SYNTHETIC,HISTORICAL_PACKET,2026-08-04,2026-08-04T13:31:00+00:00,2026-08-04T14:20:00+00:00,short,BE,BE,-0.0,93.375,93.375,140.0625,30.6106694054979,30.8893305945021,1_5rr|build_years|670_upper|2020-08-13 09:31:00-04:00,HISTORICAL_FORWARD_PACKET,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,True,0,True,-0.0,-0.0,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,49.0,,GATING_DISABLED_FLAT_ROWS_EXCLUDED,build_years,2020-08-13,8,2020-08-13 09:31:00-04:00,2020-08-13 10:20:00-04:00,BE,1729,1730,ACCOUNT_STATE_BEFORE_PREFIX,BASE_EXPECTANCY,stable,current,AVAILABLE,1.4483330825729197,-200.0,-164.67067570533436,-364.67067570533436,-200.0,-45.375,-245.375
2026-07-08.v1,JULY_AUGUST_REALIZED_PREFIX,1_5rr,primary_150r,OG_PRIMARY_150R,13,SYNTHETIC_PATH_00000_SEQ_013,CURRENT_REALIZED_RR_ALTERNATIVES,SYNTHETIC,HISTORICAL_PACKET,2026-08-05,2026-08-05T09:00:00+00:00,2026-08-05T11:22:00+00:00,short,TP,TP,6.75,4.5,4.5,6.75,0.1855178642499595,7.0644821357500405,1_5rr|external_2013_2015|152_upper|2013-08-13 05:00:00-04:00,HISTORICAL_FORWARD_PACKET,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,True,0,True,6.75,6.75,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,142.0,,GATING_DISABLED_FLAT_ROWS_EXCLUDED,external_2013_2015,2013-08-13,8,2013-08-13 05:00:00-04:00,2013-08-13 07:22:00-04:00,TP,1729,1730,ACCOUNT_STATE_BEFORE_PREFIX,BASE_EXPECTANCY,stable,current,AVAILABLE,1.4483330825729197,-200.0,-164.67067570533436,-364.67067570533436,-200.0,-38.625,-238.625
2026-07-08.v1,JULY_AUGUST_REALIZED_PREFIX,1_5rr,primary_150r,OG_PRIMARY_150R,14,SYNTHETIC_PATH_00000_SEQ_014,CURRENT_REALIZED_RR_ALTERNATIVES,SYNTHETIC,HISTORICAL_PACKET,2026-08-06,2026-08-06T13:35:00+00:00,2026-08-06T13:45:00+00:00,short,TP,TP,11.25,7.5,7.5,11.25,4.06749649869289,14.18250350130711,1_5rr|build_years|146_upper|2018-08-07 09:35:00-04:00,HISTORICAL_FORWARD_PACKET,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,True,0,True,11.25,11.25,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,10.0,,GATING_DISABLED_FLAT_ROWS_EXCLUDED,build_years,2018-08-07,8,2018-08-07 09:35:00-04:00,2018-08-07 09:45:00-04:00,TP,1729,1730,ACCOUNT_STATE_BEFORE_PREFIX,BASE_EXPECTANCY,stable,current,AVAILABLE,1.4483330825729197,-200.0,-164.67067570533436,-364.67067570533436,-200.0,-27.375,-227.375
2026-07-08.v1,JULY_AUGUST_REALIZED_PREFIX,1_5rr,primary_150r,OG_PRIMARY_150R,15,SYNTHETIC_PATH_00000_SEQ_015,CURRENT_REALIZED_RR_ALTERNATIVES,SYNTHETIC,HISTORICAL_PACKET,2026-08-07,2026-08-07T13:53:00+00:00,2026-08-07T15:07:00+00:00,short,TP,TP,16.3125,10.875,10.875,16.3125,8.423904777642747,18.576095222357253,1_5rr|build_years|161_upper|2018-08-23 09:53:00-04:00,HISTORICAL_FORWARD_PACKET,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,True,0,True,16.3125,16.3125,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,74.0,,GATING_DISABLED_FLAT_ROWS_EXCLUDED,build_years,2018-08-23,8,2018-08-23 09:53:00-04:00,2018-08-23 11:07:00-04:00,TP,1729,1730,ACCOUNT_STATE_BEFORE_PREFIX,BASE_EXPECTANCY,stable,current,AVAILABLE,1.4483330825729197,-200.0,-164.67067570533436,-364.67067570533436,-200.0,-11.0625,-211.0625
2026-07-08.v1,JULY_AUGUST_REALIZED_PREFIX,1_5rr,primary_150r,OG_PRIMARY_150R,16,SYNTHETIC_PATH_00000_SEQ_016,CURRENT_REALIZED_RR_ALTERNATIVES,SYNTHETIC,HISTORICAL_PACKET,2026-08-10,2026-08-10T12:30:00+00:00,2026-08-10T12:32:00+00:00,short,SL,SL,-54.0,54.0,54.0,81.0,65.50536414605449,213.9946358539455,1_5rr|validation|1184_upper|2022-08-10 08:30:00-04:00,HISTORICAL_FORWARD_PACKET,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,True,0,True,-54.0,-54.0,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,2.0,,GATING_DISABLED_FLAT_ROWS_EXCLUDED,validation,2022-08-10,8,2022-08-10 08:30:00-04:00,2022-08-10 08:32:00-04:00,SL,1729,1730,ACCOUNT_STATE_BEFORE_PREFIX,BASE_EXPECTANCY,stable,current,AVAILABLE,1.4483330825729197,-200.0,-164.67067570533436,-364.67067570533436,-200.0,-65.0625,-265.0625
2026-07-08.v1,JULY_AUGUST_REALIZED_PREFIX,1_5rr,primary_150r,OG_PRIMARY_150R,17,SYNTHETIC_PATH_00000_SEQ_017,CURRENT_REALIZED_RR_ALTERNATIVES,SYNTHETIC,HISTORICAL_PACKET,2026-08-11,2026-08-11T13:46:00+00:00,2026-08-11T19:00:00+00:00,short,cutoff,cutoff,-48.98317570533436,88.5,88.5,132.75,80.73317570533436,15.76682429466564,1_5rr|validation|933_upper|2021-08-20 09:46:00-04:00,HISTORICAL_FORWARD_PACKET,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,True,0,True,-48.98317570533436,-48.98317570533436,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,314.0,,GATING_DISABLED_FLAT_ROWS_EXCLUDED,validation,2021-08-20,8,2021-08-20 09:46:00-04:00,2021-08-20 15:00:00-04:00,cutoff,1729,1730,ACCOUNT_STATE_BEFORE_PREFIX,BASE_EXPECTANCY,stable,current,AVAILABLE,1.4483330825729197,-200.0,-164.67067570533436,-364.67067570533436,-200.0,-114.04567570533436,-314.04567570533436
2026-07-08.v1,JULY_AUGUST_REALIZED_PREFIX,1_5rr,primary_150r,OG_PRIMARY_150R,18,SYNTHETIC_PATH_00000_SEQ_018,CURRENT_REALIZED_RR_ALTERNATIVES,SYNTHETIC,HISTORICAL_PACKET,2026-08-12,2026-08-12T07:44:00+00:00,2026-08-12T11:47:00+00:00,short,SL,SL,-56.25,56.25,56.25,84.375,59.04795451265818,14.20204548734182,1_5rr|build_years|1450_upper|2023-08-22 03:44:00-04:00,HISTORICAL_FORWARD_PACKET,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,True,0,True,-56.25,-56.25,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,243.0,,GATING_DISABLED_FLAT_ROWS_EXCLUDED,build_years,2023-08-22,8,2023-08-22 03:44:00-04:00,2023-08-22 07:47:00-04:00,SL,1729,1730,ACCOUNT_STATE_BEFORE_PREFIX,BASE_EXPECTANCY,stable,current,AVAILABLE,1.4483330825729197,-200.0,-164.67067570533436,-364.67067570533436,-200.0,-170.29567570533436,-370.29567570533436
2026-07-08.v1,JULY_AUGUST_REALIZED_PREFIX,1_5rr,primary_150r,OG_PRIMARY_150R,19,SYNTHETIC_PATH_00000_SEQ_019,CURRENT_REALIZED_RR_ALTERNATIVES,SYNTHETIC,HISTORICAL_PACKET,2026-08-13,2026-08-13T07:50:00+00:00,2026-08-13T08:07:00+00:00,long,SL,SL,-6.375,6.375,6.375,9.5625,7.392993729152295,2.3570062708477053,1_5rr|external_2013_2015|163_lower|2013-08-27 03:50:00-04:00,HISTORICAL_FORWARD_PACKET,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,True,0,True,-6.375,-6.375,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,17.0,,GATING_DISABLED_FLAT_ROWS_EXCLUDED,external_2013_2015,2013-08-27,8,2013-08-27 03:50:00-04:00,2013-08-27 04:07:00-04:00,SL,1729,1730,ACCOUNT_STATE_BEFORE_PREFIX,BASE_EXPECTANCY,stable,current,AVAILABLE,1.4483330825729197,-200.0,-164.67067570533436,-364.67067570533436,-200.0,-176.67067570533436,-376.67067570533436
2026-07-08.v1,JULY_AUGUST_REALIZED_PREFIX,1_5rr,primary_150r,OG_PRIMARY_150R,20,SYNTHETIC_PATH_00000_SEQ_020,CURRENT_REALIZED_RR_ALTERNATIVES,SYNTHETIC,HISTORICAL_PACKET,2026-08-14,2026-08-14T13:31:00+00:00,2026-08-14T14:20:00+00:00,short,BE,BE,-0.0,93.375,93.375,140.0625,30.6106694054979,30.8893305945021,1_5rr|build_years|670_upper|2020-08-13 09:31:00-04:00,HISTORICAL_FORWARD_PACKET,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,True,0,True,-0.0,-0.0,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,49.0,,GATING_DISABLED_FLAT_ROWS_EXCLUDED,build_years,2020-08-13,8,2020-08-13 09:31:00-04:00,2020-08-13 10:20:00-04:00,BE,1729,1730,ACCOUNT_STATE_BEFORE_PREFIX,BASE_EXPECTANCY,stable,current,AVAILABLE,1.4483330825729197,-200.0,-164.67067570533436,-364.67067570533436,-200.0,-176.67067570533436,-376.67067570533436
2026-07-08.v1,JULY_AUGUST_REALIZED_PREFIX,1_5rr,primary_150r,OG_PRIMARY_150R,21,SYNTHETIC_PATH_00000_SEQ_021,CURRENT_REALIZED_RR_ALTERNATIVES,SYNTHETIC,HISTORICAL_PACKET,2026-08-17,2026-08-17T13:33:00+00:00,2026-08-17T14:00:00+00:00,short,SL,SL,-29.625,29.625,29.625,44.4375,33.10513231106961,19.39486768893039,1_5rr|build_years|656_upper|2020-08-03 09:33:00-04:00,HISTORICAL_FORWARD_PACKET,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,True,0,True,-29.625,-29.625,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,27.0,,GATING_DISABLED_FLAT_ROWS_EXCLUDED,build_years,2020-08-03,8,2020-08-03 09:33:00-04:00,2020-08-03 10:00:00-04:00,SL,1729,1730,ACCOUNT_STATE_BEFORE_PREFIX,BASE_EXPECTANCY,stable,current,AVAILABLE,1.4483330825729197,-200.0,-164.67067570533436,-364.67067570533436,-200.0,-206.29567570533436,-406.29567570533436
2026-07-08.v1,JULY_AUGUST_REALIZED_PREFIX,1_5rr,primary_150r,OG_PRIMARY_150R,22,SYNTHETIC_PATH_00000_SEQ_022,CURRENT_REALIZED_RR_ALTERNATIVES,SYNTHETIC,HISTORICAL_PACKET,2026-08-18,2026-08-17T23:14:00+00:00,2026-08-18T10:13:00+00:00,long,TP,TP,41.625,27.75,27.75,41.625,0.8968335536728773,43.85316644632712,1_5rr|build_years|164_lower|2018-08-21 19:14:00-04:00,HISTORICAL_FORWARD_PACKET,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,True,0,True,41.625,41.625,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,659.0,,GATING_DISABLED_FLAT_ROWS_EXCLUDED,build_years,2018-08-22,8,2018-08-21 19:14:00-04:00,2018-08-22 06:13:00-04:00,TP,1729,1730,ACCOUNT_STATE_BEFORE_PREFIX,BASE_EXPECTANCY,stable,current,AVAILABLE,1.4483330825729197,-200.0,-164.67067570533436,-364.67067570533436,-200.0,-164.67067570533436,-364.67067570533436
