strategy_id,instrument,entry_time,exit_time,direction,pnl_points,dollars_per_point,commission_round_turn,result_type,session
nq_fade,NQ,2025-05-19T14:30:00Z,2025-05-19T14:55:00Z,long,59.6,2.0,0.0,win,RTH
nq_fade,NQ,2025-05-20T14:30:00Z,2025-05-20T14:55:00Z,short,33.0,2.0,0.0,win,RTH
nq_fade,NQ,2025-05-22T14:30:00Z,2025-05-22T14:55:00Z,long,200.0,2.0,0.0,win,RTH
nq_fade,NQ,2025-05-22T14:35:00Z,2025-05-22T15:00:00Z,long,200.0,2.0,0.0,win,RTH
nq_fade,NQ,2025-05-23T14:30:00Z,2025-05-23T14:55:00Z,long,-69.8,2.0,0.0,loss,RTH
nq_fade,NQ,2025-05-28T14:30:00Z,2025-05-28T14:55:00Z,short,0.0,2.0,0.0,breakeven,RTH
nq_fade,NQ,2025-05-28T14:35:00Z,2025-05-28T15:00:00Z,short,55.9,2.0,0.0,win,RTH
nq_fade,NQ,2025-05-29T14:30:00Z,2025-05-29T14:55:00Z,short,-162.0,2.0,0.0,loss,RTH
nq_fade,NQ,2025-05-30T14:30:00Z,2025-05-30T14:55:00Z,long,66.8,2.0,0.0,win,RTH
nq_fade,NQ,2025-06-03T14:30:00Z,2025-06-03T14:55:00Z,short,0.0,2.0,0.0,breakeven,RTH
nq_fade,NQ,2025-06-03T14:35:00Z,2025-06-03T15:00:00Z,short,-72.3,2.0,0.0,loss,RTH
nq_fade,NQ,2025-06-05T14:30:00Z,2025-06-05T14:55:00Z,short,-31.9,2.0,0.0,loss,RTH
nq_fade,NQ,2025-06-11T14:30:00Z,2025-06-11T14:55:00Z,short,-87.4,2.0,0.0,loss,RTH
nq_fade,NQ,2025-06-12T14:30:00Z,2025-06-12T14:55:00Z,long,0.0,2.0,0.0,breakeven,RTH
nq_fade,NQ,2025-06-13T14:30:00Z,2025-06-13T14:55:00Z,long,-159.4,2.0,0.0,loss,RTH
nq_fade,NQ,2025-06-16T14:30:00Z,2025-06-16T14:55:00Z,short,-78.4,2.0,0.0,loss,RTH
nq_fade,NQ,2025-06-19T14:30:00Z,2025-06-19T14:55:00Z,long,0.0,2.0,0.0,breakeven,RTH
nq_fade,NQ,2025-06-19T14:35:00Z,2025-06-19T15:00:00Z,long,-38.5,2.0,0.0,loss,RTH
nq_fade,NQ,2025-06-20T14:30:00Z,2025-06-20T14:55:00Z,short,165.4,2.0,0.0,win,RTH
nq_fade,NQ,2025-06-24T14:30:00Z,2025-06-24T14:55:00Z,short,0.0,2.0,0.0,breakeven,RTH
nq_fade,NQ,2025-06-24T14:35:00Z,2025-06-24T15:00:00Z,short,0.0,2.0,0.0,breakeven,RTH
nq_fade,NQ,2025-06-24T14:40:00Z,2025-06-24T15:05:00Z,short,-43.5,2.0,0.0,loss,RTH
nq_fade,NQ,2025-06-25T14:30:00Z,2025-06-25T14:55:00Z,short,43.5,2.0,0.0,win,RTH
nq_fade,NQ,2025-06-27T14:30:00Z,2025-06-27T14:55:00Z,short,-45.4,2.0,0.0,loss,RTH
nq_fade,NQ,2025-07-03T14:30:00Z,2025-07-03T14:55:00Z,short,-127.5,2.0,0.0,loss,RTH
nq_fade,NQ,2025-07-15T14:30:00Z,2025-07-15T14:55:00Z,short,-33.4,2.0,0.0,loss,RTH
nq_fade,NQ,2025-07-16T14:30:00Z,2025-07-16T14:55:00Z,long,63.8,2.0,0.0,win,RTH
nq_fade,NQ,2025-07-18T14:30:00Z,2025-07-18T14:55:00Z,short,27.4,2.0,0.0,win,RTH
nq_fade,NQ,2025-07-21T14:30:00Z,2025-07-21T14:55:00Z,short,-71.6,2.0,0.0,loss,RTH
nq_fade,NQ,2025-07-25T14:30:00Z,2025-07-25T14:55:00Z,short,34.1,2.0,0.0,win,RTH
nq_fade,NQ,2025-07-28T14:30:00Z,2025-07-28T14:55:00Z,short,30.4,2.0,0.0,win,RTH
nq_fade,NQ,2025-07-28T14:35:00Z,2025-07-28T15:00:00Z,short,30.4,2.0,0.0,win,RTH
nq_fade,NQ,2025-07-29T14:30:00Z,2025-07-29T14:55:00Z,short,0.0,2.0,0.0,breakeven,RTH
nq_fade,NQ,2025-07-29T14:35:00Z,2025-07-29T15:00:00Z,short,61.5,2.0,0.0,win,RTH
nq_fade,NQ,2025-07-31T14:30:00Z,2025-07-31T14:55:00Z,short,43.9,2.0,0.0,win,RTH
nq_fade,NQ,2025-08-01T14:30:00Z,2025-08-01T14:55:00Z,long,-61.5,2.0,0.0,loss,RTH
nq_fade,NQ,2025-08-05T14:30:00Z,2025-08-05T14:55:00Z,short,51.4,2.0,0.0,win,RTH
nq_fade,NQ,2025-08-07T14:30:00Z,2025-08-07T14:55:00Z,short,100.9,2.0,0.0,win,RTH
nq_fade,NQ,2025-08-13T14:30:00Z,2025-08-13T14:55:00Z,short,29.3,2.0,0.0,win,RTH
nq_fade,NQ,2025-08-13T14:35:00Z,2025-08-13T15:00:00Z,short,-29.3,2.0,0.0,loss,RTH
nq_fade,NQ,2025-08-15T14:30:00Z,2025-08-15T14:55:00Z,long,54.4,2.0,0.0,win,RTH
nq_fade,NQ,2025-08-19T14:30:00Z,2025-08-19T14:55:00Z,long,66.0,2.0,0.0,win,RTH
nq_fade,NQ,2025-08-19T14:35:00Z,2025-08-19T15:00:00Z,long,-176.8,2.0,0.0,loss,RTH
nq_fade,NQ,2025-08-20T14:30:00Z,2025-08-20T14:55:00Z,long,-59.6,2.0,0.0,loss,RTH
nq_fade,NQ,2025-08-22T14:30:00Z,2025-08-22T14:55:00Z,short,-21.8,2.0,0.0,loss,RTH
nq_fade,NQ,2025-08-28T14:30:00Z,2025-08-28T14:55:00Z,short,90.4,2.0,0.0,win,RTH
nq_fade,NQ,2025-08-28T14:35:00Z,2025-08-28T15:00:00Z,short,90.4,2.0,0.0,win,RTH
nq_fade,NQ,2025-09-02T14:30:00Z,2025-09-02T14:55:00Z,long,-61.1,2.0,0.0,loss,RTH
nq_fade,NQ,2025-09-03T14:30:00Z,2025-09-03T14:55:00Z,short,130.5,2.0,0.0,win,RTH
nq_fade,NQ,2025-09-05T14:30:00Z,2025-09-05T14:55:00Z,short,0.0,2.0,0.0,breakeven,RTH
nq_fade,NQ,2025-09-05T14:35:00Z,2025-09-05T15:00:00Z,short,-47.6,2.0,0.0,loss,RTH
nq_fade,NQ,2025-09-10T14:30:00Z,2025-09-10T14:55:00Z,short,12.4,2.0,0.0,win,RTH
nq_fade,NQ,2025-09-10T14:35:00Z,2025-09-10T15:00:00Z,short,25.1,2.0,0.0,win,RTH
nq_fade,NQ,2025-09-10T14:40:00Z,2025-09-10T15:05:00Z,short,52.5,2.0,0.0,win,RTH
nq_fade,NQ,2025-09-10T14:45:00Z,2025-09-10T15:10:00Z,short,52.5,2.0,0.0,win,RTH
nq_fade,NQ,2025-09-10T14:50:00Z,2025-09-10T15:15:00Z,short,52.5,2.0,0.0,win,RTH
nq_fade,NQ,2025-09-10T14:55:00Z,2025-09-10T15:20:00Z,short,52.5,2.0,0.0,win,RTH
nq_fade,NQ,2025-09-15T14:30:00Z,2025-09-15T14:55:00Z,short,-42.8,2.0,0.0,loss,RTH
nq_fade,NQ,2025-09-18T14:30:00Z,2025-09-18T14:55:00Z,short,-58.9,2.0,0.0,loss,RTH
nq_fade,NQ,2025-09-25T14:30:00Z,2025-09-25T14:55:00Z,long,-67.9,2.0,0.0,loss,RTH
nq_fade,NQ,2025-09-29T14:30:00Z,2025-09-29T14:55:00Z,short,0.0,2.0,0.0,breakeven,RTH
nq_fade,NQ,2025-10-02T14:30:00Z,2025-10-02T14:55:00Z,short,-38.6,2.0,0.0,loss,RTH
nq_fade,NQ,2025-10-06T14:30:00Z,2025-10-06T14:55:00Z,short,0.0,2.0,0.0,breakeven,RTH
nq_fade,NQ,2025-10-09T14:30:00Z,2025-10-09T14:55:00Z,short,43.5,2.0,0.0,win,RTH
nq_fade,NQ,2025-10-14T14:30:00Z,2025-10-14T14:55:00Z,long,159.0,2.0,0.0,win,RTH
nq_fade,NQ,2025-10-15T14:30:00Z,2025-10-15T14:55:00Z,short,189.8,2.0,0.0,win,RTH
nq_fade,NQ,2025-10-17T14:30:00Z,2025-10-17T14:55:00Z,long,60.4,2.0,0.0,win,RTH
nq_fade,NQ,2025-10-20T14:30:00Z,2025-10-20T14:55:00Z,short,-84.4,2.0,0.0,loss,RTH
nq_fade,NQ,2025-10-21T14:30:00Z,2025-10-21T14:55:00Z,short,43.9,2.0,0.0,win,RTH
nq_fade,NQ,2025-10-24T14:30:00Z,2025-10-24T14:55:00Z,short,0.0,2.0,0.0,breakeven,RTH
nq_fade,NQ,2025-10-24T14:35:00Z,2025-10-24T15:00:00Z,short,-34.9,2.0,0.0,loss,RTH
nq_fade,NQ,2025-10-27T14:30:00Z,2025-10-27T14:55:00Z,short,0.0,2.0,0.0,breakeven,RTH
nq_fade,NQ,2025-10-28T14:30:00Z,2025-10-28T14:55:00Z,short,48.8,2.0,0.0,win,RTH
nq_fade,NQ,2025-10-29T14:30:00Z,2025-10-29T14:55:00Z,short,57.0,2.0,0.0,win,RTH
nq_fade,NQ,2025-10-30T14:30:00Z,2025-10-30T14:55:00Z,long,0.0,2.0,0.0,breakeven,RTH
nq_fade,NQ,2025-11-04T14:30:00Z,2025-11-04T14:55:00Z,long,-54.4,2.0,0.0,loss,RTH
nq_fade,NQ,2025-11-05T14:30:00Z,2025-11-05T14:55:00Z,long,143.6,2.0,0.0,win,RTH
nq_fade,NQ,2025-11-07T14:30:00Z,2025-11-07T14:55:00Z,long,117.8,2.0,0.0,win,RTH
nq_fade,NQ,2025-11-07T14:35:00Z,2025-11-07T15:00:00Z,long,117.8,2.0,0.0,win,RTH
nq_fade,NQ,2025-11-07T14:40:00Z,2025-11-07T15:05:00Z,long,117.8,2.0,0.0,win,RTH
nq_fade,NQ,2025-11-10T14:30:00Z,2025-11-10T14:55:00Z,short,-60.0,2.0,0.0,loss,RTH
nq_fade,NQ,2025-11-13T14:30:00Z,2025-11-13T14:55:00Z,long,0.0,2.0,0.0,breakeven,RTH
nq_fade,NQ,2025-11-13T14:35:00Z,2025-11-13T15:00:00Z,long,157.9,2.0,0.0,win,RTH
nq_fade,NQ,2025-11-13T14:40:00Z,2025-11-13T15:05:00Z,long,0.0,2.0,0.0,breakeven,RTH
nq_fade,NQ,2025-11-14T14:30:00Z,2025-11-14T14:55:00Z,long,200.0,2.0,0.0,win,RTH
nq_fade,NQ,2025-11-14T14:35:00Z,2025-11-14T15:00:00Z,long,163.9,2.0,0.0,win,RTH
nq_fade,NQ,2025-11-17T14:30:00Z,2025-11-17T14:55:00Z,short,63.4,2.0,0.0,win,RTH
nq_fade,NQ,2025-11-18T14:30:00Z,2025-11-18T14:55:00Z,long,-114.8,2.0,0.0,loss,RTH
nq_fade,NQ,2025-11-20T14:30:00Z,2025-11-20T14:55:00Z,short,0.0,2.0,0.0,breakeven,RTH
nq_fade,NQ,2025-11-20T14:35:00Z,2025-11-20T15:00:00Z,short,0.0,2.0,0.0,breakeven,RTH
nq_fade,NQ,2025-11-24T14:30:00Z,2025-11-24T14:55:00Z,short,-109.5,2.0,0.0,loss,RTH
nq_fade,NQ,2025-11-26T14:30:00Z,2025-11-26T14:55:00Z,short,78.8,2.0,0.0,win,RTH
nq_fade,NQ,2025-12-02T14:30:00Z,2025-12-02T14:55:00Z,short,51.4,2.0,0.0,win,RTH
nq_fade,NQ,2025-12-02T14:35:00Z,2025-12-02T15:00:00Z,short,51.4,2.0,0.0,win,RTH
nq_fade,NQ,2025-12-02T14:40:00Z,2025-12-02T15:05:00Z,short,0.0,2.0,0.0,breakeven,RTH
nq_fade,NQ,2025-12-05T14:30:00Z,2025-12-05T14:55:00Z,short,0.0,2.0,0.0,breakeven,RTH
nq_fade,NQ,2025-12-05T14:35:00Z,2025-12-05T15:00:00Z,short,82.3,2.0,0.0,win,RTH
nq_fade,NQ,2025-12-11T14:30:00Z,2025-12-11T14:55:00Z,long,200.0,2.0,0.0,win,RTH
nq_fade,NQ,2025-12-11T14:35:00Z,2025-12-11T15:00:00Z,long,200.0,2.0,0.0,win,RTH
nq_fade,NQ,2025-12-12T14:30:00Z,2025-12-12T14:55:00Z,long,-196.1,2.0,0.0,loss,RTH
nq_fade,NQ,2025-12-16T14:30:00Z,2025-12-16T14:55:00Z,long,48.0,2.0,0.0,win,RTH
nq_fade,NQ,2025-12-16T14:35:00Z,2025-12-16T15:00:00Z,long,48.0,2.0,0.0,win,RTH
nq_fade,NQ,2025-12-16T14:40:00Z,2025-12-16T15:05:00Z,long,48.0,2.0,0.0,win,RTH
nq_fade,NQ,2025-12-17T14:30:00Z,2025-12-17T14:55:00Z,long,-107.4,2.0,0.0,loss,RTH
nq_fade,NQ,2025-12-19T14:30:00Z,2025-12-19T14:55:00Z,short,23.3,2.0,0.0,win,RTH
nq_fade,NQ,2025-12-22T14:30:00Z,2025-12-22T14:55:00Z,short,0.0,2.0,0.0,breakeven,RTH
nq_fade,NQ,2025-12-22T14:35:00Z,2025-12-22T15:00:00Z,short,79.5,2.0,0.0,win,RTH
nq_fade,NQ,2025-12-23T14:30:00Z,2025-12-23T14:55:00Z,short,36.0,2.0,0.0,win,RTH
nq_fade,NQ,2025-12-26T14:30:00Z,2025-12-26T14:55:00Z,long,88.5,2.0,0.0,win,RTH
nq_fade,NQ,2025-12-30T14:30:00Z,2025-12-30T14:55:00Z,long,-200.0,2.0,0.0,loss,RTH
nq_fade,NQ,2025-12-31T14:30:00Z,2025-12-31T14:55:00Z,long,200.0,2.0,0.0,win,RTH
nq_fade,NQ,2025-12-31T14:35:00Z,2025-12-31T15:00:00Z,long,-63.0,2.0,0.0,loss,RTH
nq_fade,NQ,2026-01-06T14:30:00Z,2026-01-06T14:55:00Z,short,200.0,2.0,0.0,win,RTH
nq_fade,NQ,2026-01-09T14:30:00Z,2026-01-09T14:55:00Z,short,176.3,2.0,0.0,win,RTH
nq_fade,NQ,2026-01-09T14:35:00Z,2026-01-09T15:00:00Z,short,-176.3,2.0,0.0,loss,RTH
nq_fade,NQ,2026-01-13T14:30:00Z,2026-01-13T14:55:00Z,short,51.0,2.0,0.0,win,RTH
nq_fade,NQ,2026-01-14T14:30:00Z,2026-01-14T14:55:00Z,short,57.0,2.0,0.0,win,RTH
nq_fade,NQ,2026-01-15T14:30:00Z,2026-01-15T14:55:00Z,short,44.3,2.0,0.0,win,RTH
nq_fade,NQ,2026-01-20T14:30:00Z,2026-01-20T14:55:00Z,short,200.0,2.0,0.0,win,RTH
nq_fade,NQ,2026-01-22T14:30:00Z,2026-01-22T14:55:00Z,short,200.0,2.0,0.0,win,RTH
nq_fade,NQ,2026-01-23T14:30:00Z,2026-01-23T14:55:00Z,short,-200.0,2.0,0.0,loss,RTH
nq_fade,NQ,2026-01-26T14:30:00Z,2026-01-26T14:55:00Z,short,-121.5,2.0,0.0,loss,RTH
nq_fade,NQ,2026-01-27T14:30:00Z,2026-01-27T14:55:00Z,long,200.0,2.0,0.0,win,RTH
nq_fade,NQ,2026-01-29T14:30:00Z,2026-01-29T14:55:00Z,short,-156.4,2.0,0.0,loss,RTH
nq_fade,NQ,2026-01-30T14:30:00Z,2026-01-30T14:55:00Z,long,200.0,2.0,0.0,win,RTH
nq_fade,NQ,2026-02-03T14:30:00Z,2026-02-03T14:55:00Z,short,200.0,2.0,0.0,win,RTH
nq_fade,NQ,2026-02-04T14:30:00Z,2026-02-04T14:55:00Z,short,-200.0,2.0,0.0,loss,RTH
nq_fade,NQ,2026-02-05T14:30:00Z,2026-02-05T14:55:00Z,short,37.5,2.0,0.0,win,RTH
nq_fade,NQ,2026-02-06T14:30:00Z,2026-02-06T14:55:00Z,long,200.0,2.0,0.0,win,RTH
nq_fade,NQ,2026-02-10T14:30:00Z,2026-02-10T14:55:00Z,short,0.0,2.0,0.0,breakeven,RTH
nq_fade,NQ,2026-02-10T14:35:00Z,2026-02-10T15:00:00Z,short,0.0,2.0,0.0,breakeven,RTH
nq_fade,NQ,2026-02-12T14:30:00Z,2026-02-12T14:55:00Z,short,200.0,2.0,0.0,win,RTH
nq_fade,NQ,2026-02-13T14:30:00Z,2026-02-13T14:55:00Z,short,0.0,2.0,0.0,breakeven,RTH
nq_fade,NQ,2026-02-20T14:30:00Z,2026-02-20T14:55:00Z,long,200.0,2.0,0.0,win,RTH
nq_fade,NQ,2026-02-23T14:30:00Z,2026-02-23T14:55:00Z,long,200.0,2.0,0.0,win,RTH
nq_fade,NQ,2026-02-24T14:30:00Z,2026-02-24T14:55:00Z,long,0.0,2.0,0.0,breakeven,RTH
nq_fade,NQ,2026-02-25T14:30:00Z,2026-02-25T14:55:00Z,long,-172.5,2.0,0.0,loss,RTH
nq_fade,NQ,2026-02-26T14:30:00Z,2026-02-26T14:55:00Z,long,200.0,2.0,0.0,win,RTH
nq_fade,NQ,2026-03-02T14:30:00Z,2026-03-02T14:55:00Z,long,0.0,2.0,0.0,breakeven,RTH
nq_fade,NQ,2026-03-04T14:30:00Z,2026-03-04T14:55:00Z,long,200.0,2.0,0.0,win,RTH
nq_fade,NQ,2026-03-09T14:30:00Z,2026-03-09T14:55:00Z,long,-172.5,2.0,0.0,loss,RTH
nq_fade,NQ,2026-03-10T14:30:00Z,2026-03-10T14:55:00Z,long,200.0,2.0,0.0,win,RTH
nq_fade,NQ,2026-03-11T14:30:00Z,2026-03-11T14:55:00Z,long,0.0,2.0,0.0,breakeven,RTH
nq_fade,NQ,2026-03-16T14:30:00Z,2026-03-16T14:55:00Z,long,-172.5,2.0,0.0,loss,RTH
nq_fade,NQ,2026-03-19T14:30:00Z,2026-03-19T14:55:00Z,long,200.0,2.0,0.0,win,RTH
nq_fade,NQ,2026-03-20T14:30:00Z,2026-03-20T14:55:00Z,long,200.0,2.0,0.0,win,RTH
nq_fade,NQ,2026-03-23T14:30:00Z,2026-03-23T14:55:00Z,long,0.0,2.0,0.0,breakeven,RTH
nq_fade,NQ,2026-03-24T14:30:00Z,2026-03-24T14:55:00Z,long,200.0,2.0,0.0,win,RTH
nq_fade,NQ,2026-03-25T14:30:00Z,2026-03-25T14:55:00Z,long,200.0,2.0,0.0,win,RTH
nq_fade,NQ,2026-03-26T14:30:00Z,2026-03-26T14:55:00Z,short,-200.0,2.0,0.0,loss,RTH
nq_fade,NQ,2026-04-02T14:30:00Z,2026-04-02T14:55:00Z,long,200.0,2.0,0.0,win,RTH
nq_fade,NQ,2026-04-03T14:30:00Z,2026-04-03T14:55:00Z,long,200.0,2.0,0.0,win,RTH
nq_fade,NQ,2026-04-09T14:30:00Z,2026-04-09T14:55:00Z,long,200.0,2.0,0.0,win,RTH
nq_fade,NQ,2026-04-10T14:30:00Z,2026-04-10T14:55:00Z,long,-172.5,2.0,0.0,loss,RTH
nq_fade,NQ,2026-04-14T14:30:00Z,2026-04-14T14:55:00Z,long,200.0,2.0,0.0,win,RTH
nq_fade,NQ,2026-04-22T14:30:00Z,2026-04-22T14:55:00Z,short,-172.5,2.0,0.0,loss,RTH
nq_fade,NQ,2026-04-24T14:30:00Z,2026-04-24T14:55:00Z,short,0.0,2.0,0.0,breakeven,RTH
nq_fade,NQ,2026-04-28T14:30:00Z,2026-04-28T14:55:00Z,short,200.0,2.0,0.0,win,RTH
nq_fade,NQ,2026-04-29T14:30:00Z,2026-04-29T14:55:00Z,short,200.0,2.0,0.0,win,RTH
nq_fade,NQ,2026-04-30T14:30:00Z,2026-04-30T14:55:00Z,long,200.0,2.0,0.0,win,RTH
nq_fade,NQ,2026-05-01T14:30:00Z,2026-05-01T14:55:00Z,short,0.0,2.0,0.0,breakeven,RTH
nq_fade,NQ,2026-05-05T14:30:00Z,2026-05-05T14:55:00Z,short,200.0,2.0,0.0,win,RTH
nq_fade,NQ,2026-05-06T14:30:00Z,2026-05-06T14:55:00Z,short,200.0,2.0,0.0,win,RTH
nq_fade,NQ,2026-05-07T14:30:00Z,2026-05-07T14:55:00Z,short,200.0,2.0,0.0,win,RTH
nq_fade,NQ,2026-05-08T14:30:00Z,2026-05-08T14:55:00Z,short,0.0,2.0,0.0,breakeven,RTH
nq_fade,NQ,2026-05-09T14:30:00Z,2026-05-09T14:55:00Z,short,200.0,2.0,0.0,win,RTH
nq_fade,NQ,2026-05-11T14:30:00Z,2026-05-11T14:55:00Z,short,200.0,2.0,0.0,win,RTH
nq_fade,NQ,2026-05-13T14:30:00Z,2026-05-13T14:55:00Z,short,200.0,2.0,0.0,win,RTH
nq_fade,NQ,2026-05-14T14:30:00Z,2026-05-14T14:55:00Z,short,200.0,2.0,0.0,win,RTH
nq_fade,NQ,2026-05-15T14:30:00Z,2026-05-15T14:55:00Z,short,-172.5,2.0,0.0,loss,RTH
nq_fade,NQ,2026-05-19T14:30:00Z,2026-05-19T14:55:00Z,short,200.0,2.0,0.0,win,RTH
nq_fade,NQ,2026-05-20T14:30:00Z,2026-05-20T14:55:00Z,short,200.0,2.0,0.0,win,RTH
nq_fade,NQ,2026-05-21T14:30:00Z,2026-05-21T14:55:00Z,short,-200.0,2.0,0.0,loss,RTH
nq_fade,NQ,2026-05-22T14:30:00Z,2026-05-22T14:55:00Z,long,0.0,2.0,0.0,breakeven,RTH
nq_fade,NQ,2026-05-28T14:30:00Z,2026-05-28T14:55:00Z,short,200.0,2.0,0.0,win,RTH
nq_fade,NQ,2026-05-29T14:30:00Z,2026-05-29T14:55:00Z,short,-200.0,2.0,0.0,loss,RTH
nq_fade,NQ,2026-06-01T14:30:00Z,2026-06-01T14:55:00Z,long,200.0,2.0,0.0,win,RTH
nq_fade,NQ,2026-06-02T14:30:00Z,2026-06-02T14:55:00Z,short,200.0,2.0,0.0,win,RTH
nq_fade,NQ,2026-06-03T14:30:00Z,2026-06-03T14:55:00Z,short,-200.0,2.0,0.0,loss,RTH
nq_fade,NQ,2026-06-04T14:30:00Z,2026-06-04T14:55:00Z,short,0.0,2.0,0.0,breakeven,RTH
nq_fade,NQ,2026-06-04T14:35:00Z,2026-06-04T15:00:00Z,short,0.0,2.0,0.0,breakeven,RTH
nq_fade,NQ,2026-06-04T14:40:00Z,2026-06-04T15:05:00Z,short,-200.0,2.0,0.0,loss,RTH
nq_fade,NQ,2026-06-05T14:30:00Z,2026-06-05T14:55:00Z,long,200.0,2.0,0.0,win,RTH
nq_fade,NQ,2026-06-05T14:35:00Z,2026-06-05T15:00:00Z,long,200.0,2.0,0.0,win,RTH
nq_fade,NQ,2026-06-05T14:40:00Z,2026-06-05T15:05:00Z,long,200.0,2.0,0.0,win,RTH
nq_fade,NQ,2026-06-05T14:45:00Z,2026-06-05T15:10:00Z,long,200.0,2.0,0.0,win,RTH
nq_fade,NQ,2026-06-05T14:50:00Z,2026-06-05T15:15:00Z,long,200.0,2.0,0.0,win,RTH
nq_fade,NQ,2026-06-05T14:55:00Z,2026-06-05T15:20:00Z,long,200.0,2.0,0.0,win,RTH
nq_fade,NQ,2026-06-05T15:00:00Z,2026-06-05T15:25:00Z,long,200.0,2.0,0.0,win,RTH
nq_fade,NQ,2026-06-05T15:05:00Z,2026-06-05T15:30:00Z,long,200.0,2.0,0.0,win,RTH
nq_fade,NQ,2026-06-05T15:10:00Z,2026-06-05T15:35:00Z,long,-172.5,2.0,0.0,loss,RTH
